CH4	H2O	H2	NH3	Pt
-7.5521341772E-01	-8.9735460476E-01	-1.4995943259E-01	-7.9113024238E-01	-8.3316365383E+01
3.2735296580E-01	3.7040918155E-01	7.1214368664E-02	3.3788659666E-01	2.9742069820E+01
5.0081065148E-02	1.0783279438E-01	7.3614443455E-03	8.0569826124E-02	1.5097039644E+01
1.1204952253E-01	1.0440176641E-01	2.5280828173E-02	1.0130363975E-01	5.5637081960E+00
-4.6007718295E-01	-5.2821313788E-01	-9.9797553048E-02	-4.6127109611E-01	-5.0430994699E+01
1.0524402813E-01	9.5267585201E-02	3.1123711591E-02	1.1989310948E-01	-3.9583183491E+00
3.1829033573E-01	3.7854411019E-01	6.3418230407E-02	3.3610042146E-01	3.1645587350E+01
4.1733346488E-01	5.3033445175E-01	8.1845536210E-02	4.6146693493E-01	5.0400592265E+01
6.1493876127E-01	6.7519008861E-01	1.2156404878E-01	5.8471534399E-01	6.2010789878E+01
3.4601001878E-01	3.6015977824E-01	7.7948426047E-02	3.4838863135E-01	2.2231571590E+01
6.8652175248E-02	8.4273617721E-02	8.7274828061E-03	9.4388330341E-02	5.8496205193E-01
-5.2898897098E-01	-5.7321864843E-01	-1.1156195093E-01	-5.1194754099E-01	-4.8745901252E+01
-3.8996970704E-01	-4.5855524028E-01	-7.8206828902E-02	-3.8211384710E-01	-5.0206968350E+01
-5.8476715746E-01	-7.4219712738E-01	-1.1096230523E-01	-6.4500749726E-01	-7.3539857387E+01
-1.4370842639E-01	-1.1715337455E-01	-2.7680277102E-02	-1.0703092131E-01	-5.8788856489E+00
3.3403354283E-01	3.6976706170E-01	7.7988301948E-02	3.3688902700E-01	3.0262438076E+01
-1.7251543740E-03	-2.1534161140E-02	-7.4932742986E-03	-1.6009340257E-02	-3.8104331574E+00
4.9306145193E-01	5.7429000177E-01	1.0654691797E-01	5.1073368782E-01	5.3699769980E+01
-2.9740724061E-01	-3.3914468385E-01	-5.5192118862E-02	-2.9550621813E-01	-3.1177516908E+01
1.5584615843E-01	1.9101021243E-01	2.7998231596E-02	1.7980212793E-01	1.6297754940E+01
-2.4087712485E-01	-2.1431451683E-01	-6.2253675604E-02	-2.1022777937E-01	-9.8412557289E+00
-2.4803260636E-01	-2.8457380648E-01	-4.7521546619E-02	-2.3665438476E-01	-2.8448168782E+01
5.4864284090E-01	6.2325029938E-01	1.0856667049E-01	5.3778798431E-01	5.7438893410E+01
4.8813862313E-02	6.5120297116E-02	1.2871577757E-02	4.3745422633E-02	7.8285399355E+00
5.8449900473E-01	6.5030423670E-01	1.1146341430E-01	5.6769213418E-01	5.9220964875E+01
5.1636287335E-02	5.7191050704E-02	8.0599418834E-03	4.6559710277E-02	4.9815578189E+00
1.7904081209E-01	2.3706394158E-01	3.5524879384E-02	2.0908598779E-01	2.6127609817E+01
-1.4291595752E-01	-1.6858765214E-01	-2.5697032959E-02	-1.4183983459E-01	-1.8960632418E+01
5.4911725792E-01	6.5290349530E-01	1.0165117528E-01	5.7636139256E-01	5.7444167106E+01
-1.6122176641E-01	-1.4126360566E-01	-3.4741143919E-02	-1.1416093944E-01	-1.0845976394E+01
6.4377047239E-03	-1.4868885730E-02	5.7871752085E-03	-2.1744178447E-02	-1.0301928299E-01
-7.3358794053E-01	-8.4471965505E-01	-1.4924136264E-01	-7.5135507117E-01	-7.7513823701E+01
-6.4234763130E-02	-9.3059227531E-02	-1.4699622935E-02	-7.5442653443E-02	-1.2704131217E+01
6.4310649835E-01	7.6444842622E-01	1.2881552476E-01	6.6740877972E-01	7.0574824169E+01
5.9869754178E-01	7.2952650128E-01	1.2238007079E-01	6.5447755418E-01	6.6077578780E+01
2.3142568520E-01	2.4533736833E-01	3.8920547676E-02	2.0405714333E-01	2.4694455932E+01
-1.3349423129E-01	-1.4833452726E-01	-1.2563076033E-02	-1.2857849156E-01	-1.2701410659E+01
5.8635100847E-02	2.9366703961E-02	1.5815005196E-02	1.9254051369E-02	3.3516202337E+00
-2.3458388158E-01	-2.2854534165E-01	-5.2357068496E-02	-2.0914907654E-01	-1.6899161441E+01
-1.9855348717E-01	-1.4706285257E-01	-4.1768455713E-02	-1.4633848769E-01	-1.6712364996E+00
8.3946005110E-01	9.4633462129E-01	1.6392753987E-01	8.2027068540E-01	8.9046386967E+01
8.5471603338E-02	5.8731376537E-02	2.6850160761E-02	6.2391818759E-02	1.1089335548E+00
-2.6994854272E-01	-2.8477599968E-01	-4.6092137155E-02	-2.6187533154E-01	-1.8462840933E+01
-9.8336787122E-01	-1.1695163669E+00	-1.9026377609E-01	-1.0312958122E+00	-1.0869089873E+02
-3.7771554415E-01	-5.1568989962E-01	-6.8564834784E-02	-4.4577082652E-01	-5.4434188915E+01
-3.5887291645E-01	-4.0251866166E-01	-7.3753911932E-02	-3.5051792131E-01	-3.6778986751E+01
-5.4654655673E-01	-6.7861561650E-01	-9.1622284688E-02	-5.9262193393E-01	-6.4652656588E+01
-5.6880161111E-01	-6.3672277554E-01	-1.1858391135E-01	-5.7129441864E-01	-5.4415703516E+01
-6.5987556932E-01	-7.8089992864E-01	-1.3434588833E-01	-7.1108480039E-01	-6.6900001687E+01
-4.1905764779E-01	-4.8236077563E-01	-8.2480673653E-02	-4.2482533809E-01	-4.3853271669E+01
-2.5374499386E-01	-3.3712084572E-01	-5.4234570557E-02	-2.7996136750E-01	-4.0569596112E+01
-4.3970789513E-01	-4.9758395842E-01	-7.9850749078E-02	-4.3553343536E-01	-4.4248238606E+01
4.1115974299E-01	4.8166426517E-01	8.2548986504E-02	4.1635074182E-01	4.7509996858E+01
-1.5814713553E-01	-2.3267176652E-01	-3.5151415656E-02	-1.9892719530E-01	-2.9088152674E+01
-7.6208840387E-01	-1.0034409097E+00	-1.4770118392E-01	-8.8939520492E-01	-9.7904317651E+01
3.9417593468E-01	4.6023153683E-01	8.3391603386E-02	4.1075672285E-01	4.1102615192E+01
-3.2914040010E-01	-3.5171267760E-01	-7.3081881876E-02	-3.2399340391E-01	-2.5363971325E+01
-7.2872711907E-01	-8.5408363290E-01	-1.3722257139E-01	-7.5102003186E-01	-7.7542498989E+01
9.4660831186E-01	1.0924539930E+00	1.9378001915E-01	9.9620303644E-01	9.2443472076E+01
-2.3769377940E-01	-2.5966919134E-01	-4.6432683100E-02	-2.3619971767E-01	-2.1478912552E+01
1.3515598405E-01	1.8597041620E-01	2.7989194615E-02	1.5119194921E-01	2.2520124433E+01
3.4958127085E-01	4.3487997003E-01	7.2843623439E-02	3.7714406173E-01	4.4793098307E+01
1.5240334554E-01	9.6859057080E-02	4.1874891121E-02	1.0156875790E-01	-1.5911985986E+00
2.4900035952E-01	2.6124907546E-01	5.1622968654E-02	2.3105339238E-01	2.4940104443E+01
7.5529115392E-03	7.3406717955E-03	6.3347021271E-04	-1.2277096318E-02	4.6783215653E+00
1.5455714847E-02	9.3276903516E-03	4.4693144032E-03	1.4920986325E-02	3.8395492384E-01
-1.2791928182E-01	-1.2911772030E-01	-3.0959506748E-02	-9.7236407093E-02	-1.4839381762E+01
-6.9197058603E-01	-7.7482138021E-01	-1.3695553351E-01	-6.7744799897E-01	-7.0164527611E+01
9.7571951798E-02	1.1700158102E-01	1.8275016680E-02	9.7905628726E-02	1.3114595779E+01
-1.1059971896E+00	-1.3355832344E+00	-2.2000632430E-01	-1.1640936709E+00	-1.2708944971E+02
6.9284347158E-01	7.3533082231E-01	1.4476442274E-01	6.5210854444E-01	6.1032103778E+01
-3.7262259466E-01	-4.3466654049E-01	-7.1709031830E-02	-3.7844176275E-01	-4.3290287892E+01
-1.8202766736E-01	-1.7526989463E-01	-3.5055783957E-02	-1.6177089075E-01	-1.5912263803E+01
-1.9732913750E-01	-2.0682844780E-01	-3.9142334490E-02	-1.9290215034E-01	-1.5397421764E+01
2.2917294264E-01	2.0691928546E-01	5.4841065113E-02	2.1304103158E-01	6.7234496838E+00
-1.5346038691E-01	-1.9575254609E-01	-3.7413848772E-02	-1.6899041916E-01	-2.2476905264E+01
2.5760197966E-01	3.2551562350E-01	4.8454306919E-02	2.9922334664E-01	2.9149939676E+01
-5.4815551303E-01	-6.1356651861E-01	-1.0397913293E-01	-5.6415622362E-01	-5.0902055326E+01
3.3814015518E-01	4.1444902484E-01	7.2598195285E-02	3.7332406043E-01	3.6038308106E+01
4.1116837174E-01	4.3633259507E-01	8.6259995817E-02	3.8112961169E-01	3.6278411064E+01
7.0156638481E-02	1.3845676855E-01	1.1064904558E-02	1.2537964085E-01	1.6662863418E+01
9.1928562085E-02	8.9221851025E-02	2.2990507340E-02	6.6856179109E-02	9.9013267887E+00
2.0207817087E-01	2.2693964048E-01	3.8425092386E-02	2.0022717983E-01	1.9359735007E+01
9.4126672124E-02	8.4639059738E-02	1.2311048543E-02	8.2648017116E-02	6.0123283733E+00
2.8196065761E-01	3.4996777817E-01	6.1909139755E-02	3.2728088499E-01	3.0459689412E+01
-2.7797177642E-02	-6.3152445781E-02	-6.0041017971E-04	-3.9268415192E-02	-7.9162697616E+00
-7.1381093835E-01	-7.3389512649E-01	-1.4286342662E-01	-6.6523053059E-01	-5.7785321411E+01
8.5440563278E-02	1.0569786592E-01	1.5518216156E-02	9.2051039214E-02	7.3918261980E+00
-3.4115005616E-01	-3.5403508657E-01	-7.8717535663E-02	-3.5775066881E-01	-1.4602215106E+01
-1.8022639752E-02	-1.9434841965E-02	5.4770501222E-03	-3.6549934753E-03	-1.8687694167E+00
5.3889772802E-01	5.6476187942E-01	1.1308283309E-01	4.9870198907E-01	4.9555726482E+01
-7.5013617196E-01	-8.8059500934E-01	-1.5602224135E-01	-7.7875490069E-01	-8.1161527766E+01
3.1039985810E-02	1.1707945864E-02	1.1967851628E-02	7.9819532230E-03	-1.5107397407E+00
3.9553556340E-02	2.6265659324E-02	1.0445444591E-02	2.0965555135E-02	5.0618847007E-01
9.4096427697E-02	9.8867349742E-02	2.3474173561E-02	8.7909603551E-02	9.7799195222E+00
2.7765383237E-01	3.3759383678E-01	5.0128264685E-02	2.9719051928E-01	3.1247113939E+01
-1.2221208096E-01	-1.4621727653E-01	-2.9348784980E-02	-1.3392942109E-01	-1.2128151992E+01
7.8835592185E-01	9.1431514349E-01	1.6108053704E-01	8.1676393352E-01	8.1941620836E+01
3.1313445553E-01	4.4052398113E-01	5.1430991535E-02	3.6300284545E-01	4.8052081822E+01
-1.2260368745E-01	-1.7150615288E-01	-1.7380073505E-02	-1.4917617081E-01	-1.8030713523E+01
-7.1386205784E-02	-1.2065725645E-01	-1.1441429179E-02	-1.2437680139E-01	-9.3787699911E+00
6.3186242000E-02	5.3561564198E-02	1.3085407051E-02	6.1263590701E-02	9.3700478464E-01
7.3325699497E-01	8.6084998331E-01	1.4950839992E-01	7.6993561500E-01	7.5435385723E+01
-4.4750206351E-01	-5.4881710360E-01	-8.5686252979E-02	-4.6892513920E-01	-5.7666929758E+01
-9.4144906571E-01	-1.1071100270E+00	-1.8964987548E-01	-9.7523287317E-01	-1.0382087329E+02
2.7822953522E-01	3.1152802439E-01	6.1913267100E-02	2.6348776348E-01	3.0380556810E+01
-7.4622249098E-02	-7.5798535435E-02	-9.9548885931E-03	-3.9567875370E-02	-1.6162409180E+01
-1.5736227753E-01	-1.5292275353E-01	-3.8466589654E-02	-1.3061556888E-01	-1.3668863201E+01
1.8092756725E-01	1.9964364995E-01	3.4495122613E-02	1.8403638327E-01	1.2669028339E+01
6.9256773332E-01	8.2899855189E-01	1.2971555319E-01	7.2846322302E-01	7.5378700089E+01
3.7544864054E-01	4.6266329401E-01	6.6696908352E-02	3.9980978183E-01	4.5611880331E+01
-1.6134966946E-01	-1.9360071408E-01	-3.5958264836E-02	-1.7277777736E-01	-1.5022694915E+01
-5.1749839704E-01	-5.7018163032E-01	-1.0799921294E-01	-5.1392177305E-01	-4.9254144729E+01
-1.3280013644E-01	-1.1866060987E-01	-3.2433284273E-02	-1.2710797298E-01	-5.2460674882E+00
2.5206400210E-01	3.0260355967E-01	4.7174614524E-02	2.6528352738E-01	3.0107456312E+01
-1.7370494029E-01	-1.7715294493E-01	-3.4992536923E-02	-1.7258831889E-01	-1.0806901304E+01
-7.2247582876E-01	-8.1551322098E-01	-1.5118726206E-01	-7.2664440752E-01	-7.4110891745E+01
-1.0463818178E-01	-7.6457401712E-02	-2.6295181817E-02	-8.2111570253E-02	-2.5354230716E+00
-9.2182584183E-01	-1.0269372837E+00	-1.8391606867E-01	-9.1850436873E-01	-8.7095049664E+01
-4.8349070218E-01	-5.3546320106E-01	-9.2946662806E-02	-4.8003833639E-01	-4.6541242285E+01
8.3605206548E-01	9.1035345602E-01	1.7299092855E-01	8.2334478519E-01	7.5168983500E+01
-4.9183307517E-01	-5.5082932564E-01	-1.0001407744E-01	-4.8363315018E-01	-4.7351660227E+01
-6.7243784783E-01	-7.5237716240E-01	-1.2962552413E-01	-6.7904653100E-01	-6.2257735334E+01
-5.0477998910E-01	-5.8530662884E-01	-1.0909145764E-01	-5.2541915765E-01	-5.0428001603E+01
-3.8777414667E-01	-4.1842764232E-01	-8.2561648602E-02	-3.8444234262E-01	-3.4203507880E+01
3.2561186279E-01	3.5387503583E-01	7.0488744328E-02	2.9381739719E-01	3.3461340749E+01
7.9690195641E-01	9.0566580990E-01	1.5679267862E-01	7.9631772345E-01	8.0505667985E+01
-1.0958904145E-01	-7.9671864333E-02	-3.0839971666E-02	-8.1966126955E-02	-3.4003587936E+00
2.5142194536E-01	2.9326346057E-01	5.0893234268E-02	2.6400970628E-01	2.7140773268E+01
-1.9362221906E-01	-1.9683881356E-01	-3.6301903774E-02	-1.6552557901E-01	-1.7979751944E+01
-6.3307174001E-01	-7.2303387734E-01	-1.2027555523E-01	-6.3073306945E-01	-6.8067237799E+01
5.0468631082E-01	5.6636904833E-01	1.1547330226E-01	5.2495476963E-01	4.5528878689E+01
-4.5846086896E-01	-5.0886149670E-01	-9.0031864115E-02	-4.5159979110E-01	-4.3560325342E+01
2.2735921364E-01	3.0050665396E-01	4.6123620199E-02	2.6683336058E-01	3.1695453025E+01
2.4476235493E-01	3.2990376459E-01	3.6082735337E-02	2.7433108146E-01	3.7058408092E+01
-1.5726008681E-01	-1.5069115346E-01	-3.1812238129E-02	-1.5334488921E-01	-6.2387934732E+00
3.2728463249E-01	4.3488845889E-01	5.7086555796E-02	3.8827126925E-01	3.8315002043E+01
3.4453545639E-01	4.3473420866E-01	6.2125664174E-02	3.7852814009E-01	4.3084679693E+01
1.1535924562E+00	1.2471563857E+00	2.3745160778E-01	1.1266234543E+00	9.8325093202E+01
-8.7755582355E-02	-1.4170552290E-01	-2.0474439425E-02	-1.2084413719E-01	-1.5413508978E+01
-5.5752930422E-01	-5.5998285860E-01	-1.1849500524E-01	-5.1521206947E-01	-4.4507679966E+01
-6.2964804470E-01	-7.1947255147E-01	-1.2989005667E-01	-6.5033094522E-01	-5.9986734607E+01
-1.8004826129E-01	-1.8087739270E-01	-3.1073050213E-02	-1.6654957380E-01	-1.1998585905E+01
-4.1903035373E-01	-4.0390869758E-01	-9.2521522188E-02	-3.9083880216E-01	-2.2484200090E+01
8.6592117123E-01	1.0515925565E+00	1.7683390103E-01	9.2868215009E-01	1.0123752732E+02
-4.3977525666E-01	-4.9584070026E-01	-1.0151938329E-01	-4.4636765904E-01	-4.4061562969E+01
8.8593977895E-02	9.9073488407E-02	1.0843982926E-02	8.2521346724E-02	1.0301066215E+01
1.2975416375E-02	4.8925694890E-02	1.7411525837E-03	3.3540458110E-02	9.6710740260E+00
-1.7339601700E-01	-2.3024517809E-01	-3.2119025333E-02	-1.9554263830E-01	-2.6093388541E+01
-8.1317125516E-01	-8.9130529856E-01	-1.5826237272E-01	-7.8599187810E-01	-7.8213859247E+01
-6.5178117235E-02	-7.3395744048E-02	-1.5852452093E-02	-6.6815160039E-02	-6.8738588232E+00
9.4897444778E-01	1.0778864021E+00	1.9259710589E-01	9.5319471042E-01	9.6043607918E+01
2.1864439534E-01	1.9525663476E-01	4.5338079904E-02	1.9310272273E-01	8.9411297378E+00
6.4434814244E-02	8.6866196503E-02	1.1111827396E-02	7.8667962707E-02	7.9377989184E+00
-5.6038267026E-01	-5.8981306190E-01	-1.0991115596E-01	-5.1800463791E-01	-5.1549161678E+01
-4.9998187370E-01	-5.8732718513E-01	-9.2938232167E-02	-4.9800248601E-01	-5.9476589302E+01
-1.7698170652E-01	-1.5742980845E-01	-3.6116450519E-02	-1.5664936924E-01	-5.2693421654E+00
4.2637477489E-01	4.9783775114E-01	8.6859641745E-02	4.3648042082E-01	4.9165582483E+01
-2.5565876008E-01	-2.7902096412E-01	-5.2706759407E-02	-2.4890549255E-01	-2.1673018217E+01
9.3446365471E-01	1.1043520814E+00	1.8399782576E-01	9.6341930420E-01	1.0602277454E+02
-4.5840885382E-01	-4.7441871385E-01	-9.6576802785E-02	-4.0887649567E-01	-4.2660977812E+01
1.7374434588E-01	1.9151218079E-01	2.6434634249E-02	1.6308088649E-01	1.4240222885E+01
-1.1690942571E-01	-1.9217683034E-01	-2.4130537023E-02	-1.7340359722E-01	-2.2156219224E+01
-5.7361591361E-01	-6.7349967745E-01	-1.1475864556E-01	-5.7545835543E-01	-7.0667184535E+01
6.7939479087E-02	6.4596742921E-02	1.2700346096E-02	6.8906957766E-02	1.5363918335E+00
-5.4616085457E-01	-6.0508400978E-01	-1.2004706304E-01	-5.6697755640E-01	-4.9073722403E+01
-6.9419248617E-01	-7.9878269704E-01	-1.3973742148E-01	-7.0016315514E-01	-7.4625083164E+01
1.0260754818E-01	8.8837522621E-02	1.3160392187E-02	7.0065033756E-02	5.9332263600E+00
1.0848970347E-02	1.4916478474E-02	-1.6319016098E-03	1.1992506358E-02	2.3205236801E+00
4.5084077746E-01	5.2084469269E-01	8.2866488120E-02	4.4121433730E-01	5.0458214625E+01
2.5877860220E-01	2.7389466478E-01	5.0189804061E-02	2.5665766591E-01	1.8185959796E+01
-3.3858661990E-01	-3.7424261433E-01	-7.4253825382E-02	-3.3755402507E-01	-3.1695494431E+01
1.9916748124E-01	2.5085168010E-01	3.6087000404E-02	2.2658569027E-01	2.2569676311E+01
-8.4167717445E-01	-9.1061315405E-01	-1.6757367679E-01	-7.9812145593E-01	-7.9378522208E+01
-4.3442440470E-01	-5.3433767218E-01	-8.6310801850E-02	-4.7089442135E-01	-5.1256726683E+01
8.8081248176E-01	1.0135056490E+00	1.8224205799E-01	9.1197178463E-01	8.8375833090E+01
4.1162197435E-03	6.4396544107E-02	-1.5710705623E-02	3.5088991361E-02	1.4140886352E+01
-3.9687328186E-02	-9.3334440273E-02	-1.2784002758E-02	-5.9092608953E-02	-1.8720536674E+01
-2.1525474113E-01	-2.8741500092E-01	-3.3245507508E-02	-2.2958943875E-01	-3.4751546844E+01
6.7674012585E-03	4.2602615870E-03	1.0592688031E-02	2.7688590434E-02	-2.6881346093E+00
-1.2171280217E-01	-1.1064816374E-01	-2.8117106394E-02	-1.0299771293E-01	-5.6330292247E+00
8.8237471601E-01	9.5652552062E-01	1.8392955818E-01	8.4349689910E-01	8.1263016792E+01
3.9194995521E-01	4.3811508629E-01	8.2138472775E-02	3.8206768146E-01	4.0992102644E+01
-6.7488158995E-02	-1.1962415654E-01	-1.1104286115E-02	-9.2022639540E-02	-1.6437200548E+01
1.1190131710E-02	-4.0387734691E-02	-1.2718978449E-04	-2.7422593865E-02	-1.2197151121E+01
-3.5237548238E-01	-4.2922454207E-01	-7.0154479692E-02	-3.7590782827E-01	-4.2022886040E+01
-9.4778263292E-02	-1.6464302338E-01	-6.4315690753E-03	-1.3405053199E-01	-1.9806735386E+01
-5.7256885596E-01	-6.9322820555E-01	-1.1127562641E-01	-6.0907012781E-01	-6.5790116853E+01
4.9790654592E-01	5.5227909680E-01	1.0673362962E-01	4.9801101664E-01	4.4983152135E+01
6.4167105470E-02	6.9776366407E-02	1.5710274262E-02	5.3189821855E-02	5.3505242210E+00
7.0017707897E-02	1.0735000322E-01	1.7753862805E-02	8.6217774151E-02	1.4352242147E+01
1.8287848052E-01	1.7500998018E-01	3.6145611665E-02	1.5122727542E-01	1.5242304346E+01
-1.4670364013E-01	-1.2927440211E-01	-3.7424576520E-02	-1.3785338943E-01	-2.9828782460E-01
-2.2235548930E-01	-2.3097738958E-01	-4.7780496339E-02	-2.1542766350E-01	-1.6400195905E+01
1.0072458160E-01	3.5410710595E-02	2.2346236073E-02	3.9146512801E-02	-3.2539134124E+00
-1.0502387326E+00	-1.1715656409E+00	-2.0654678789E-01	-1.0507748280E+00	-9.8250730266E+01
-9.0244033288E-02	-1.3359765283E-01	-1.3977761503E-02	-9.6673978682E-02	-2.2799681817E+01
-9.7662089194E-02	-8.2507840547E-02	-2.1870114022E-02	-6.4685710684E-02	-7.4758435973E+00
-5.4678479493E-02	-7.3072575824E-02	-9.9924733713E-03	-6.3208795656E-02	-9.3661532857E+00
4.4128116561E-01	5.6646205073E-01	8.1895374655E-02	5.1291242203E-01	5.3676111080E+01
6.0955731631E-01	6.7516483647E-01	1.2072433481E-01	5.9585380851E-01	6.1132999152E+01
1.7317781395E-01	1.8315918999E-01	3.8273727503E-02	1.6452690492E-01	1.6134251786E+01
-8.6751638061E-01	-1.0079387131E+00	-1.6992736000E-01	-8.8109581941E-01	-9.5247602814E+01
6.0092788135E-01	6.9951620913E-01	1.2180405957E-01	6.2905800614E-01	6.3504422991E+01
-2.3490218228E-01	-2.6622593258E-01	-5.1990545164E-02	-2.5102386617E-01	-2.1023265140E+01
-3.4242847776E-01	-3.9881947223E-01	-6.1912460639E-02	-3.5115148196E-01	-3.6969631259E+01
-8.1350618588E-01	-9.3906792824E-01	-1.5402857895E-01	-8.3206031863E-01	-8.4704456426E+01
-2.4967771367E-01	-3.3481550949E-01	-5.3501405144E-02	-2.8020052358E-01	-3.8177586633E+01
5.9980426178E-01	6.3834361137E-01	1.1918337709E-01	5.5898016530E-01	5.5229374928E+01
3.2915863140E-01	3.3948681789E-01	7.1609990280E-02	3.0970829256E-01	2.3793596769E+01
1.7331369985E-01	1.7551740667E-01	4.5207010786E-02	1.8111561932E-01	4.8315629211E+00
3.3065340507E-01	3.5979138242E-01	6.1186352707E-02	3.2849512771E-01	2.8528697098E+01
-5.1896421177E-01	-5.9946476532E-01	-1.0342819871E-01	-5.2028558053E-01	-5.5410705543E+01
-4.5982778343E-01	-5.0269020829E-01	-8.5359333684E-02	-4.5717623992E-01	-4.1256863868E+01
6.0855410664E-01	6.6770998442E-01	1.3297742965E-01	6.1981777641E-01	5.0323711817E+01
3.9527274967E-01	4.5004669891E-01	7.9810860692E-02	4.1139874786E-01	3.7897202789E+01
4.3159078730E-01	5.2659904923E-01	8.1850466378E-02	4.6443015448E-01	5.0968311732E+01
1.0898602784E-01	4.2342553094E-02	3.2579063544E-02	4.3916145288E-02	-1.3659037089E+00
1.1208909891E-01	1.0477844395E-01	2.6124103703E-02	1.0149312258E-01	6.6553524878E+00
4.9306743080E-01	5.7406315540E-01	9.7967623150E-02	4.9731299516E-01	5.5918380978E+01
9.2165875259E-01	1.0740848397E+00	1.7827168946E-01	9.6106465955E-01	9.4340417959E+01
-1.6281645661E-01	-2.2998700556E-01	-3.4232403901E-02	-1.9137790356E-01	-2.9681916915E+01
3.7698267060E-01	4.1144037586E-01	6.8063868174E-02	3.7126685813E-01	3.1495828746E+01
-2.9516925900E-01	-2.3505148314E-01	-6.0119471613E-02	-2.1058925092E-01	-1.1287889352E+01
-4.0809541923E-01	-4.6856442502E-01	-7.8250515094E-02	-4.1462319559E-01	-4.0356945773E+01
-3.2586428237E-01	-3.5945243858E-01	-6.2745661070E-02	-3.1811119640E-01	-3.0762179960E+01
-3.1870403640E-01	-3.2965628976E-01	-6.0982680648E-02	-2.7727751630E-01	-2.9367901509E+01
-1.3215943226E-01	-1.4711640018E-01	-2.6551699634E-02	-1.3296887172E-01	-1.2863189733E+01
-4.4026443243E-01	-5.2761722180E-01	-8.2307782111E-02	-4.6775853505E-01	-5.1396027649E+01
-1.7124227742E-01	-2.3357294539E-01	-3.4134431230E-02	-2.1149830394E-01	-2.1350250923E+01
-1.1931734555E+00	-1.4112217900E+00	-2.2658443380E-01	-1.2158701529E+00	-1.3865337897E+02
3.0083583493E-01	3.4845273146E-01	6.9844271166E-02	2.9707712618E-01	3.6316239015E+01
2.8543648158E-01	2.9908175073E-01	6.4089888434E-02	2.9640664159E-01	2.0109261250E+01
-3.0327517081E-02	-2.3328661355E-02	-4.1620604164E-03	-9.4356988104E-03	-3.8743681948E+00
-3.3067546322E-01	-4.0260267592E-01	-5.2509709008E-02	-3.4589885243E-01	-3.7266757215E+01
-1.5606313010E-01	-2.1573174544E-01	-2.0482862925E-02	-1.8935151709E-01	-2.0047005480E+01
-5.3688636344E-01	-5.9013246617E-01	-1.0752409936E-01	-5.3390897534E-01	-5.1578813498E+01
4.9259136586E-02	8.4654725677E-02	1.0505317197E-02	5.3447976915E-02	1.5031540040E+01
7.3853947673E-01	8.6441470133E-01	1.4500938678E-01	7.5604828279E-01	8.0463474331E+01
-1.7664253445E-01	-2.0366986993E-01	-3.9145038917E-02	-1.5999477110E-01	-2.4860991605E+01
-1.8636547179E-01	-2.0118110410E-01	-4.0873583625E-02	-1.8417047082E-01	-1.5935622261E+01
1.7378315083E-01	1.9513618185E-01	2.3673407924E-02	1.6178735964E-01	2.3419732516E+01
-4.8705635894E-01	-5.3279960245E-01	-1.0455068119E-01	-4.6508281355E-01	-4.7974700743E+01
8.0630627984E-01	9.5188473474E-01	1.6373996137E-01	8.5167926843E-01	8.6381043886E+01
1.4403670123E-01	1.8562508421E-01	2.9384248368E-02	1.7421381552E-01	1.5139205039E+01
3.8958502895E-02	1.0041440148E-01	3.2762229163E-03	5.9273145366E-02	2.2514990634E+01
4.8716298529E-01	5.7574740855E-01	9.5712775458E-02	5.2273637682E-01	4.7993921743E+01
-7.4140207570E-02	-3.3606591451E-02	-2.0218714640E-02	-4.2874848842E-02	3.3135963719E+00
5.5701127916E-01	6.3640392670E-01	1.1316812375E-01	5.8287720881E-01	5.3049303762E+01
1.9488471391E-01	1.9857174075E-01	3.9695735633E-02	1.7834760954E-01	1.3905751810E+01
-1.3271301846E-02	-5.6754111520E-02	-5.7462847292E-03	-4.6547217006E-02	-1.0631730364E+01
1.3910934454E-01	1.5072596129E-01	3.3150173491E-02	1.6025818417E-01	7.0418057209E+00
-1.1349124712E-01	-7.9167184646E-02	-2.9388626712E-02	-8.1108924848E-02	9.6187876698E-01
6.3151028468E-01	7.6606013093E-01	1.3385498633E-01	6.8980865475E-01	7.1417070015E+01
6.6238445840E-02	7.7838722745E-02	1.2978263372E-02	5.7886106118E-02	9.9898931269E+00
2.1251126237E-01	2.0554371359E-01	4.5613640321E-02	1.8889310365E-01	1.1639462360E+01
-8.8102534223E-02	-9.0731936740E-02	-1.8520915921E-02	-5.9558265530E-02	-1.2843603991E+01
9.1742424331E-02	1.1051958869E-01	1.4539791796E-02	7.5045332962E-02	1.3034243743E+01
-8.8185013108E-01	-1.0173324082E+00	-1.7624278636E-01	-9.1185960653E-01	-8.9282319934E+01
-3.1851493468E-01	-3.9348274335E-01	-5.4121476961E-02	-3.4844627231E-01	-3.1884936191E+01
-4.7199371693E-01	-5.1998818080E-01	-9.7470026557E-02	-4.5934496093E-01	-4.4766033866E+01
4.6679408423E-01	5.7378526927E-01	9.2752193496E-02	5.2655132137E-01	4.7534320575E+01
-3.4620171073E-01	-3.7399171127E-01	-7.5693021118E-02	-3.4622084105E-01	-2.8416627737E+01
-5.0459451319E-01	-6.3373239246E-01	-9.6889052719E-02	-5.4498057002E-01	-6.4767992291E+01
5.5320595728E-01	6.3100062455E-01	9.8606012387E-02	5.6514926253E-01	5.2661020927E+01
